yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,803
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3360
Yerinde,20,"Hayir, standart yeterli",2,Adana,Seyhan,3326
Yerinde,30,"Hayir, standart yeterli",4,Ankara,Cankaya,3374
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,2505
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,2689
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Efeler,2330
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,3519
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Kecioren,1589
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,2794
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,1948
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,600
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3857
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,3113
Yikamaci,40,"Hayir, standart yeterli",2,Ankara,Cankaya,2084
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,2926
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3215
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,1521
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3115
Yerinde,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,2138
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,1337
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,2913
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,2067
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,1446
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1880
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2019
Yikamaci,30,"Hayir, standart yeterli",3,Aydin,Nazilli,2824
Yerinde,30,"Hayir, standart yeterli",4,Adana,Seyhan,3663
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,1251
Yerinde,30,"Hayir, standart yeterli",3,Ankara,Cankaya,2167
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Cankaya,2999
Yerinde,20,"Hayir, standart yeterli",3,Adana,Cukurova,1332
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Cukurova,1757
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Kadikoy,1116
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Efeler,1891
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3441
Yikamaci,40,"Hayir, standart yeterli",1,Antalya,Kepez,2376
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3762
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Nazilli,1264
Yerinde,20,"Hayir, standart yeterli",3,Istanbul,Kadikoy,1534
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,2918
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,2320
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Cukurova,748
Yerinde,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,2390
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Kecioren,894
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,1584
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,1519
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3392
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,1221
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,778
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2504
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Kepez,3068
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Cankaya,627
Yerinde,10,"Hayir, standart yeterli",2,Istanbul,Besiktas,1791
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,1846
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,3196
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3574
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,1406
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,2431
Yerinde,40,"Hayir, standart yeterli",2,Antalya,Kepez,3250
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,1607
Yikamaci,30,"Hayir, standart yeterli",3,Aydin,Nazilli,2148
Yerinde,10,"Hayir, standart yeterli",2,Istanbul,Kadikoy,3176
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,992
Yerinde,10,"Hayir, standart yeterli",3,Antalya,Muratpasa,813
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Cukurova,2248
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Nazilli,1616
Yerinde,30,"Hayir, standart yeterli",2,Aydin,Nazilli,3672
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2994
Yikamaci,20,"Hayir, standart yeterli",3,Antalya,Kepez,909
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3073
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,1456
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3782
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1005
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2826
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Nazilli,738
Yerinde,30,"Hayir, standart yeterli",4,Antalya,Kepez,1839
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Efeler,2242
Yerinde,20,"Hayir, standart yeterli",1,Adana,Cukurova,2649
