yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yerinde,25,"Hayir, standart yeterli",1,Adana,Cukurova,2343
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4951
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3132
Yikamaci,45,"Hayir, standart yeterli",1,Aydin,Efeler,3171
Yerinde,10,"Hayir, standart yeterli",2,Istanbul,Besiktas,4161
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Kecioren,3907
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Nazilli,3291
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3746
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,2928
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3147
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Kepez,3134
Yikamaci,15,"Hayir, standart yeterli",3,Antalya,Kepez,3279
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3693
Yikamaci,50,"Hayir, standart yeterli",4,Ankara,Kecioren,4508
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Cukurova,3291
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3726
Yerinde,45,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4637
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2430
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3551
Yerinde,35,"Hayir, standart yeterli",2,Antalya,Kepez,3212
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,4671
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3912
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3174
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3404
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Kecioren,3931
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4838
Yerinde,20,"Hayir, standart yeterli",4,Adana,Cukurova,2583
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5656
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3479
Yikamaci,45,"Hayir, standart yeterli",2,Adana,Seyhan,3066
Yerinde,35,"Hayir, standart yeterli",2,Ankara,Kecioren,3660
Yikamaci,15,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3541
Yikamaci,15,"Hayir, standart yeterli",2,Adana,Seyhan,2640
Yikamaci,35,"Hayir, standart yeterli",3,Istanbul,Besiktas,5060
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4310
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3956
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3675
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,4523
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,4730
Yerinde,50,"Hayir, standart yeterli",3,Aydin,Nazilli,3354
Yikamaci,10,"Hayir, standart yeterli",1,Adana,Cukurova,2372
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4371
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Besiktas,4560
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2752
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3593
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3411
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4364
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2976
Yerinde,15,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2468
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,5076
Yerinde,15,"Hayir, standart yeterli",2,Antalya,Muratpasa,2839
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4339
Yikamaci,20,"Hayir, standart yeterli",2,Ankara,Cankaya,3732
Yikamaci,35,"Hayir, standart yeterli",1,Aydin,Efeler,3054
Yikamaci,50,"Hayir, standart yeterli",1,Istanbul,Kadikoy,5183
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2923
