yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4733
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Adana,Yuregir,3366
Yikamaci,50,"Hayir, standart yeterli",2,Ankara,Mamak,4159
Yikamaci,45,"Hayir, standart yeterli",1,Ankara,Mamak,3951
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,5045
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5247
Yerinde,40,"Hayir, standart yeterli",3,Adana,Yuregir,2981
Yerinde,10,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4094
Yikamaci,35,"Hayir, standart yeterli",2,Adana,Seyhan,3028
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,4145
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Konyaalti,2842
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3371
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3753
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4440
Yerinde,25,"Hayir, standart yeterli",2,Ankara,Kecioren,3386
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,2952
Yikamaci,15,"Hayir, standart yeterli",3,Ankara,Kecioren,3605
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Soke,2696
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3677
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4438
Yerinde,25,"Hayir, standart yeterli",2,Antalya,Muratpasa,3023
Yerinde,20,"Hayir, standart yeterli",4,Istanbul,Sisli,4745
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Adana,Yuregir,3460
Yerinde,20,"Hayir, standart yeterli",1,Adana,Yuregir,2157
Yerinde,35,"Hayir, standart yeterli",3,Ankara,Cankaya,3879
Yerinde,50,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3277
Yerinde,45,"Hayir, standart yeterli",4,Istanbul,Sisli,5140
Yikamaci,45,"Hayir, standart yeterli",4,Ankara,Cankaya,4425
Yikamaci,50,"Hayir, standart yeterli",1,Antalya,Muratpasa,3542
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3426
Yikamaci,25,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3762
Yerinde,45,"Hayir, standart yeterli",1,Aydin,Soke,2836
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3488
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4733
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3155
Yerinde,50,"Hayir, standart yeterli",2,Istanbul,Sisli,4959
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3958
Yerinde,40,"Hayir, standart yeterli",3,Adana,Seyhan,2863
Yerinde,20,"Hayir, standart yeterli",4,Istanbul,Sisli,4730
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Konyaalti,3106
